,source,target
11172,1165320154802204672,1502146930926780422
11173,1165320154802204672,1492410614702088193
11174,1165320154802204672,1177583243887091712
11175,1165621107715641350,1497612213766471688
11176,1165621107715641350,1496816418930704385
11177,1165621107715641350,1495288165464260610
11178,1165621107715641350,1499125147059601410
11179,1165621107715641350,1498095127776182275
11180,1165621107715641350,1355988808395870210
11181,1166863790576668672,1349922686898724864
11182,1167547766828126209,1426110037806694402
11183,1167555413178494976,1499295169870319616
11184,1167892314108420096,1261252238846177280
11185,1168147441566326788,1247260723480231939
11186,1169016223755096065,1270133776748855304
11187,1169271091006726144,1401015246718914560
11188,1170190346132828161,1179127826735190016
11189,1170190346132828161,1205588617424441347
11190,1170190346132828161,1329734230692204545
11191,1170190346132828161,1285635777834160135
11192,1170190346132828161,1258019054117412868
11193,1170190346132828161,1457520402545086468
11194,1170190346132828161,1457873796162113536
11195,1170190346132828161,1444514836654829569
11196,1171528185701261312,1349922686898724864
11197,1171528185701261312,1242709697397952512
11198,1171528185701261312,1205226529455632385
11199,1173019366129987584,1270133776748855304
11200,1173019366129987584,1205226529455632385
11201,1175367939366760449,1317817827970134025
11202,1175454173611143168,1259405905659146240
11203,1175573460334055424,1270133776748855304
11204,1175808570337746945,1401015246718914560
11205,1178614014202523649,1369091507924307969
11206,1178751075479937024,1205226529455632385
11207,1179034369702289408,1358152121556873217
11208,1179411469336764416,1401015246718914560
11209,1181772339178020864,1499737837620576256
11210,1182645526115713032,1270133776748855304
11211,1183105193988280320,1500910062117736453
11212,1183105193988280320,1387551167387942918
11213,1183372237619023872,1247260723480231939
11214,1183812406763495430,1205226529455632385
11215,1183998920164302848,1259405905659146240
11216,1184497777507819520,1259405905659146240
11217,1185239169007792128,1197961849314168833
11218,1185532946473721856,1317817827970134025
11219,1188735671227125760,1272834048143044609
11220,1188735671227125760,1480033243449765894
11221,1188735671227125760,1382637055814082560
11222,1188735671227125760,1197958585147371520
11223,1188735671227125760,1286548712152588288
11224,1188735671227125760,1401226031051194369
11225,1188735671227125760,1378986846907207681
11226,1188735671227125760,1352585224325107714
11227,1188758959999668224,1205226529455632385
11228,1192309616346062848,1254384560617304064
11229,1194003391074226178,1421486721590509570
11230,1194614565474095104,1358152121556873217
11231,1194801500498931712,1270133776748855304
11232,1195099191858671616,1259405905659146240
11233,1197694450249678848,1358152121556873217
11234,1197955101148753922,1205226529455632385
11235,1197961849314168833,1235285487000182785
11236,1197961849314168833,1394581384614789120
11237,1197961849314168833,1496307728347590656
11238,1197961849314168833,1459188554043731975
11239,1197961849314168833,1215242541886590976
11240,1197961849314168833,1370381901836529664
11241,1197961849314168833,1336670053224361984
11242,1197961849314168833,1499358130148458508
11243,1197961849314168833,1296696665521389570
11244,1197961849314168833,1297815493378744320
11245,1197961849314168833,1475514588154282000
11246,1197961849314168833,1468765057458835457
11247,1197961849314168833,1500274899214114817
11248,1197961849314168833,1283543539700445187
11249,1197985456719310849,1357188181368705024
11250,1198991763425386496,1270133776748855304
11251,1199343857537650688,1247260723480231939
11252,1199473180324368385,1259405905659146240
11253,1199473180324368385,1353843853862834177
11254,1199768132832776193,1357685830261895172
11255,1200617907056603136,1259405905659146240
11256,1201172885584433155,1447541603015528454
11257,1201615249255755776,1436698095048331270
11258,1203269325886496768,1205226529455632385
11259,1204197599588372480,1212371718213267456
11260,1205226529455632385,1272273233266393089
11261,1205226529455632385,1206837163347890176
11262,1205226529455632385,1408490897273151499
11263,1205226529455632385,1299335644364312580
11264,1205226529455632385,1302396014280794119
11265,1205226529455632385,1214257932197453824
11266,1205226529455632385,1498206602180153347
11267,1205226529455632385,1490168399221166081
11268,1205226529455632385,1293311746199842816
11269,1205226529455632385,1272633444556607489
11270,1205226529455632385,1246299870580936704
11271,1205226529455632385,1499411924144074758
11272,1205226529455632385,1312104014352461824
11273,1205226529455632385,1489011055556804608
11274,1205226529455632385,1244472999207673856
11275,1205226529455632385,1246461552003293185
11276,1205226529455632385,1333779591152816130
11277,1205226529455632385,1494801424437366787
11278,1205226529455632385,1260075777921560581
11279,1205226529455632385,1219682823533035520
11280,1205226529455632385,1232748348236369921
11281,1205226529455632385,1305222282349027329
11282,1205226529455632385,1457888453937483776
11283,1205226529455632385,1369189029028065282
11284,1205226529455632385,1359485343712636929
11285,1205226529455632385,1214701676264927233
11286,1205226529455632385,1483253699636084742
11287,1205226529455632385,1267822628670042116
11288,1205226529455632385,1324800288276967424
11289,1205226529455632385,1375543444609847298
11290,1205226529455632385,1404131984415330307
11291,1205226529455632385,1333401501440618496
11292,1205226529455632385,1334634821054828545
11293,1205226529455632385,1316041588632629250
11294,1205226529455632385,1491728182814273536
11295,1205226529455632385,1339346537709629442
11296,1205226529455632385,1266497847425290240
11297,1205226529455632385,1347227189247356928
11298,1205226529455632385,1236184855634825217
11299,1205226529455632385,1307368264167755780
11300,1205226529455632385,1458451525332787200
11301,1205226529455632385,1233294863166164994
11302,1205226529455632385,1371868941161795584
11303,1205226529455632385,1333438319322083332
11304,1205226529455632385,1460967924513058829
11305,1205226529455632385,1318266556837580800
11306,1205226529455632385,1494755551791644672
11307,1205226529455632385,1369880235064258571
11308,1205226529455632385,1446997212383219716
11309,1205226529455632385,1232406910021713920
11310,1205226529455632385,1243151647179714563
11311,1205226529455632385,1349037321400696832
11312,1205226529455632385,1224497795203158017
11313,1205226529455632385,1327190169246580738
11314,1205226529455632385,1485719822386216962
11315,1205226529455632385,1329113794933567497
11316,1205226529455632385,1270102691117592576
11317,1205226529455632385,1426771196784168962
11318,1205226529455632385,1354510615688007680
11319,1205226529455632385,1476995891923988483
11320,1205226529455632385,1471886760774975494
11321,1205226529455632385,1480903950811369475
11322,1205226529455632385,1488192194754367491
11323,1205226529455632385,1310655444982128640
11324,1205226529455632385,1233490625091252224
11325,1205226529455632385,1273040728533405701
11326,1205226529455632385,1347693723438764038
11327,1205226529455632385,1455562067679850499
11328,1205226529455632385,1359638251875799040
11329,1205226529455632385,1461490215437193221
11330,1205226529455632385,1480014338534432770
11331,1205226529455632385,1286517508145545216
11332,1205226529455632385,1479115714594164747
11333,1205226529455632385,1266145259718955010
11334,1205226529455632385,1484305211057315844
11335,1205226529455632385,1490860646619127808
11336,1205226529455632385,1260065083721310210
11337,1205226529455632385,1226581013809258496
11338,1205226529455632385,1323118191447560200
11339,1205226529455632385,1292107325680095232
11340,1205226529455632385,1377383385010745344
11341,1205226529455632385,1318663155845914624
11342,1205226529455632385,1372675463483695114
11343,1205226529455632385,1279807088378744833
11344,1205226529455632385,1294500762744233984
11345,1205226529455632385,1269751327749476352
11346,1205226529455632385,1465347452937015296
11347,1205226529455632385,1230164104268189701
11348,1205226529455632385,1407469584395902976
11349,1205226529455632385,1499340884307234816
11350,1205226529455632385,1489500235298607104
11351,1205226529455632385,1237950258170212352
11352,1205226529455632385,1458096751827722253
11353,1205226529455632385,1316088115740774402
11354,1205226529455632385,1268570800728276992
11355,1205226529455632385,1278854636787470338
11356,1205226529455632385,1329572377513091072
11357,1205226529455632385,1292107755449225217
11358,1205226529455632385,1457010588211613702
11359,1205226529455632385,1242935575709171714
11360,1205226529455632385,1341093862589288448
11361,1205226529455632385,1441112414632636433
11362,1205226529455632385,1498302256206254085
11363,1205226529455632385,1432775774684073995
11364,1205226529455632385,1455115599366037509
11365,1205226529455632385,1429081006041178116
11366,1205226529455632385,1484997798298890243
11367,1205226529455632385,1392054559531470851
11368,1205226529455632385,1370060589142306816
11369,1205226529455632385,1326020177536847873
11370,1205226529455632385,1496973973409652736
11371,1205289904139165698,1270133776748855304
11372,1205500298699034624,1401015246718914560
11373,1205588617424441347,1329566710748172288
11374,1206661105529098240,1354780456714174467
11375,1206661105529098240,1329566710748172288
11376,1208173173319045120,1500910062117736453
11377,1208173173319045120,1344009007858671616
11378,1210233737356730368,1401015246718914560
11379,1210926500704243712,1270133776748855304
11380,1210926500704243712,1364300855382573056
11381,1212371718213267456,1317817827970134025
11382,1212371718213267456,1264331010478571526
11383,1212371718213267456,1494799852571607040
11384,1212478990599852032,1247260723480231939
11385,1212953052358955009,1392566352800620550
11386,1214335102941122560,1401015246718914560
11387,1214612158207680512,1270133776748855304
11388,1216016307008757760,1270133776748855304
11389,1216443083673473025,1358152121556873217
11390,1217265422006915072,1241436263993028614
11391,1217606366162051075,1349922686898724864
11392,1218565635770322945,1358152121556873217
11393,1218696301602197505,1349922686898724864
11394,1218994503073325056,1421486721590509570
11395,1220851048727949312,1316038729027457025
11396,1223404015431618562,1247260723480231939
11397,1224078440179163138,1270133776748855304
11398,1224083653287870464,1317817827970134025
11399,1224083653287870464,1245654348304023552
